date,region,sst,sst_anomaly,hotspot,dhw,baa
1985-05-26,Central,24.71,-0.2997,0.0,1.2529,0.0
1985-05-26,Northern,25.83,0.0616,0.0,0.9629,0.0
1985-05-26,Southern,24.43,-0.1065,0.0,0.6186,0.0
1985-05-27,Central,24.56,-0.0939,0.0,1.0771,0.0
1985-05-27,Northern,25.81,0.0768,0.0,0.7729,0.0
1985-05-27,Southern,24.4,-0.0961,0.0,0.6186,0.0
1985-05-28,Central,24.48,-0.1242,0.0,0.9086,0.0
1985-05-28,Northern,26.2,0.4974,0.0,0.5814,0.0
1985-05-28,Southern,24.38,-0.1074,0.0,0.6186,0.0
1985-05-29,Central,24.18,-0.429,0.0,0.71,0.0
1985-05-29,Northern,25.8,0.0548,0.0,0.3843,0.0
1985-05-29,Southern,23.22,0.1719,0.0,0.4214,0.0
1985-05-30,Central,23.72,-0.9232,0.0,0.4886,0.0
1985-05-30,Northern,25.42,-0.2887,0.0,0.1829,0.0
1985-05-30,Southern,23.54,-0.8948,0.0,0.1971,0.0
1985-05-31,Central,23.57,-1.1571,0.0,0.2971,0.0
1985-05-31,Northern,25.15,-0.4916,0.0,0.0,0.0
1985-05-31,Southern,23.25,-1.2055,0.0,0.0,0.0
1985-06-01,Central,24.05,-0.5748,0.0,0.1429,0.0
1985-06-01,Northern,25.36,-0.2029,0.0,0.0,0.0
1985-06-01,Southern,22.98,-0.6668,0.0,0.0,0.0
1985-06-02,Central,24.63,0.0645,0.0,0.0,0.0
1985-06-02,Northern,25.63,0.3226,0.0,0.0,0.0
1985-06-02,Southern,24.22,0.0132,0.0,0.0,0.0
1985-06-03,Central,24.86,0.441,0.0,0.0,0.0
1985-06-03,Northern,25.81,0.2787,0.0,0.0,0.0
1985-06-03,Southern,24.5,0.3745,0.0,0.0,0.0
1985-06-04,Central,25.05,0.6784,0.0,0.0,0.0
1985-06-04,Northern,25.7,0.2255,0.0,0.0,0.0
1985-06-04,Southern,24.79,0.4665,0.0,0.0,0.0
1985-06-05,Central,25.28,0.6597,0.0,0.0,0.0
1985-06-05,Northern,25.65,0.2161,0.0,0.0,0.0
1985-06-05,Southern,24.64,0.4465,0.0,0.0,0.0
1985-06-06,Central,24.65,0.4929,0.0,0.0,0.0
1985-06-06,Northern,25.24,-0.1168,0.0,0.0,0.0
1985-06-06,Southern,24.53,0.3,0.0,0.0,0.0
1985-06-07,Central,24.05,-0.3439,0.0,0.0,0.0
1985-06-07,Northern,25.42,0.1903,0.0,0.0,0.0
1985-06-07,Southern,24.04,-0.06,0.0,0.0,0.0
1985-06-08,Central,24.72,0.2339,0.0,0.0,0.0
1985-06-08,Northern,25.98,0.8268,0.0,0.0,0.0
1985-06-08,Southern,23.92,-0.3277,0.0,0.0,0.0
1985-06-09,Central,24.96,0.6813,0.0,0.0,0.0
1985-06-09,Northern,26.38,1.2716,0.0,0.0,0.0
1985-06-09,Southern,24.13,0.1881,0.0,0.0,0.0
1985-06-10,Central,24.58,0.1842,0.0,0.0,0.0
1985-06-10,Northern,25.91,0.9032,0.0,0.0,0.0
1985-06-10,Southern,23.75,-0.1161,0.0,0.0,0.0
1985-06-11,Central,23.92,-0.3419,0.0,0.0,0.0
1985-06-11,Northern,25.41,0.4613,0.0,0.0,0.0
1985-06-11,Southern,23.54,-0.1058,0.0,0.0,0.0
1985-06-12,Central,23.55,-0.7165,0.0,0.0,0.0
1985-06-12,Northern,25.02,0.021,0.0,0.0,0.0
1985-06-12,Southern,23.21,-0.3945,0.0,0.0,0.0
1985-06-13,Central,23.52,-0.7703,0.0,0.0,0.0
1985-06-13,Northern,24.95,0.0906,0.0,0.0,0.0
1985-06-13,Southern,23.28,-0.3303,0.0,0.0,0.0
1985-06-14,Central,23.34,-0.6465,0.0,0.0,0.0
1985-06-14,Northern,24.91,0.051,0.0,0.0,0.0
1985-06-14,Southern,23.44,-0.0361,0.0,0.0,0.0
1985-06-15,Central,23.28,-0.69,0.0,0.0,0.0
1985-06-15,Northern,24.75,-0.08,0.0,0.0,0.0
1985-06-15,Southern,23.63,0.15,0.0,0.0,0.0
1985-06-16,Central,22.74,-0.8387,0.0,0.0,0.0
1985-06-16,Northern,24.61,-0.275,0.0,0.0,0.0
1985-06-16,Southern,23.62,0.2253,0.0,0.0,0.0
1985-06-17,Central,22.96,-0.838,0.0,0.0,0.0
1985-06-17,Northern,24.87,0.0193,0.0,0.0,0.0
1985-06-17,Southern,23.69,-0.18,0.0,0.0,0.0
1985-06-18,Central,23.05,-0.715,0.0,0.0,0.0
1985-06-18,Northern,24.88,0.065,0.0,0.0,0.0
1985-06-18,Southern,23.37,-0.05,0.0,0.0,0.0
1985-06-19,Central,23.42,-0.3293,0.0,0.0,0.0
1985-06-19,Northern,24.98,0.214,0.0,0.0,0.0
1985-06-19,Southern,23.62,0.154,0.0,0.0,0.0
1985-06-20,Central,22.99,-0.7583,0.0,0.0,0.0
1985-06-20,Northern,24.36,-0.385,0.0,0.0,0.0
1985-06-20,Southern,22.82,-0.12,0.0,0.0,0.0
1985-06-21,Central,23.32,-0.53,0.0,0.0,0.0
1985-06-21,Northern,23.88,-0.786,0.0,0.0,0.0
1985-06-21,Southern,23.6,-0.316,0.0,0.0,0.0
1985-06-22,Central,23.0,-0.767,0.0,0.0,0.0
1985-06-22,Northern,23.81,-0.8127,0.0,0.0,0.0
1985-06-22,Southern,22.86,-0.079,0.0,0.0,0.0
1985-06-23,Central,23.26,-0.5333,0.0,0.0,0.0
1985-06-23,Northern,23.95,-0.6853,0.0,0.0,0.0
1985-06-23,Southern,23.04,0.1773,0.0,0.0,0.0
1985-06-24,Central,23.56,-0.398,0.0,0.0,0.0
1985-06-24,Northern,24.34,-0.381,0.0,0.0,0.0
1985-06-24,Southern,23.09,0.713,0.0,0.0,0.0
1985-06-25,Central,23.64,-0.3,0.0,0.0,0.0
1985-06-25,Northern,23.69,-0.9967,0.0,0.0,0.0
1985-06-25,Southern,23.14,0.3533,0.0,0.0,0.0
1985-06-26,Central,21.92,-2.117,0.0,0.0,0.0
1985-06-26,Northern,23.51,-1.1447,0.0,0.0,0.0
1985-06-26,Southern,23.15,-0.0463,0.0,0.0,0.0
1985-06-27,Central,21.95,-1.262,0.0,0.0,0.0
1985-06-27,Northern,23.26,-1.43,0.0,0.0,0.0
1985-06-27,Southern,22.41,-0.214,0.0,0.0,0.0
1985-06-28,Central,22.24,-1.0027,0.0,0.0,0.0
1985-06-28,Northern,23.51,-1.159,0.0,0.0,0.0
1985-06-28,Southern,22.61,0.4773,0.0,0.0,0.0
1985-06-29,Central,22.83,-0.702,0.0,0.0,0.0
1985-06-29,Northern,24.11,-0.4427,0.0,0.0,0.0
1985-06-29,Southern,22.87,0.6467,0.0,0.0,0.0
1985-06-30,Central,23.46,-0.31,0.0,0.0,0.0
1985-06-30,Northern,24.65,0.095,0.0,0.0,0.0
1985-06-30,Southern,23.32,0.44,0.0,0.0,0.0
1985-07-01,Central,23.18,-0.19,0.0,0.0,0.0
1985-07-01,Northern,24.59,0.1633,0.0,0.0,0.0
1985-07-01,Southern,23.28,0.7373,0.0,0.0,0.0
1985-07-02,Central,23.25,-0.057,0.0,0.0,0.0
1985-07-02,Northern,24.54,0.1217,0.0,0.0,0.0
1985-07-02,Southern,22.76,0.6967,0.0,0.0,0.0
1985-07-03,Central,23.78,-0.374,0.0,0.0,0.0
1985-07-03,Northern,24.44,0.13,0.0,0.0,0.0
1985-07-03,Southern,23.09,0.83,0.0,0.0,0.0
1985-07-04,Central,23.09,-0.2217,0.0,0.0,0.0
1985-07-04,Northern,24.32,-0.0517,0.0,0.0,0.0
1985-07-04,Southern,22.81,0.575,0.0,0.0,0.0
1985-07-05,Central,22.82,-0.4,0.0,0.0,0.0
1985-07-05,Northern,24.37,-0.1233,0.0,0.0,0.0
1985-07-05,Southern,22.75,0.9933,0.0,0.0,0.0
1985-07-06,Central,22.97,-0.479,0.0,0.0,0.0
1985-07-06,Northern,24.64,-0.031,0.0,0.0,0.0
1985-07-06,Southern,22.42,0.476,0.0,0.0,0.0
1985-07-07,Central,22.98,-0.4167,0.0,0.0,0.0
1985-07-07,Northern,24.64,-0.0027,0.0,0.0,0.0
1985-07-07,Southern,22.76,0.6953,0.0,0.0,0.0
1985-07-08,Central,23.66,-0.4517,0.0,0.0,0.0
1985-07-08,Northern,24.71,0.0703,0.0,0.0,0.0
1985-07-08,Southern,22.71,0.362,0.0,0.0,0.0
1985-07-09,Central,24.14,0.344,0.0,0.0,0.0
1985-07-09,Northern,24.86,0.648,0.0,0.0,0.0
1985-07-09,Southern,23.1,0.404,0.0,0.0,0.0
1985-07-10,Central,23.27,-0.63,0.0,0.0,0.0
1985-07-10,Northern,24.4,0.0983,0.0,0.0,0.0
1985-07-10,Southern,22.7,-0.5533,0.0,0.0,0.0
1985-07-11,Central,22.95,-0.742,0.0,0.0,0.0
1985-07-11,Northern,24.33,-0.1313,0.0,0.0,0.0
1985-07-11,Southern,21.4,-0.5807,0.0,0.0,0.0
1985-07-12,Central,23.43,-0.361,0.0,0.0,0.0
1985-07-12,Northern,24.29,0.106,0.0,0.0,0.0
1985-07-12,Southern,22.54,-0.792,0.0,0.0,0.0
1985-07-13,Central,22.95,-0.208,0.0,0.0,0.0
1985-07-13,Northern,24.33,-0.1613,0.0,0.0,0.0
1985-07-13,Southern,22.78,-0.5213,0.0,0.0,0.0
1985-07-14,Central,22.83,-0.319,0.0,0.0,0.0
1985-07-14,Northern,24.19,-0.176,0.0,0.0,0.0
1985-07-14,Southern,22.51,-0.5097,0.0,0.0,0.0
1985-07-15,Central,22.81,-0.34,0.0,0.0,0.0
1985-07-15,Northern,24.16,-0.2,0.0,0.0,0.0
1985-07-15,Southern,22.38,-0.7,0.0,0.0,0.0
1985-07-16,Central,22.65,-0.7752,0.0,0.0,0.0
1985-07-16,Northern,23.88,-0.5635,0.0,0.0,0.0
1985-07-16,Southern,21.54,-0.7042,0.0,0.0,0.0
1985-07-17,Central,22.72,-0.6997,0.0,0.0,0.0
1985-07-17,Northern,23.96,-0.4029,0.0,0.0,0.0
1985-07-17,Southern,22.25,-0.5658,0.0,0.0,0.0
1985-07-18,Central,22.62,-0.7635,0.0,0.0,0.0
1985-07-18,Northern,23.88,-0.4684,0.0,0.0,0.0
1985-07-18,Southern,22.18,-0.7777,0.0,0.0,0.0
1985-07-19,Central,22.74,-0.6094,0.0,0.0,0.0
1985-07-19,Northern,24.02,-0.2684,0.0,0.0,0.0
1985-07-19,Southern,21.99,0.0071,0.0,0.0,0.0
1985-07-20,Central,23.1,-0.7635,0.0,0.0,0.0
1985-07-20,Northern,23.81,-0.5606,0.0,0.0,0.0
1985-07-20,Southern,21.74,0.11,0.0,0.0,0.0
1985-07-21,Central,23.33,-0.5323,0.0,0.0,0.0
1985-07-21,Northern,23.88,-0.3732,0.0,0.0,0.0
1985-07-21,Southern,21.84,0.34,0.0,0.0,0.0
1985-07-22,Central,22.93,-0.3971,0.0,0.0,0.0
1985-07-22,Northern,23.38,-0.7852,0.0,0.0,0.0
1985-07-22,Southern,22.23,0.7442,0.0,0.0,0.0
1985-07-23,Central,22.87,-0.3961,0.0,0.0,0.0
1985-07-23,Northern,23.55,-0.4942,0.0,0.0,0.0
1985-07-23,Southern,22.61,1.1474,0.0,0.0,0.0
1985-07-24,Central,22.35,-0.9165,0.0,0.0,0.0
1985-07-24,Northern,23.33,-0.8594,0.0,0.0,0.0
1985-07-24,Southern,22.22,0.6732,0.0,0.0,0.0
1985-07-25,Central,22.28,-0.9852,0.0,0.0,0.0
1985-07-25,Northern,23.57,-0.8765,0.0,0.0,0.0
1985-07-25,Southern,21.86,0.4413,0.0,0.0,0.0
1985-07-26,Central,22.29,-1.0039,0.0,0.0,0.0
1985-07-26,Northern,23.75,-0.6955,0.0,0.0,0.0
1985-07-26,Southern,22.39,-0.9126,0.0,0.0,0.0
1985-07-27,Central,22.34,-1.0281,0.0,0.0,0.0
1985-07-27,Northern,23.81,-0.5755,0.0,0.0,0.0
1985-07-27,Southern,22.29,-0.9365,0.0,0.0,0.0
1985-07-28,Central,22.71,-0.8923,0.0,0.0,0.0
1985-07-28,Northern,23.88,-0.4652,0.0,0.0,0.0
1985-07-28,Southern,22.17,-1.0294,0.0,0.0,0.0
1985-07-29,Central,22.21,-1.2668,0.0,0.0,0.0
1985-07-29,Northern,23.82,-0.6106,0.0,0.0,0.0
1985-07-29,Southern,21.92,-1.1306,0.0,0.0,0.0
1985-07-30,Central,22.08,-1.3413,0.0,0.0,0.0
1985-07-30,Northern,23.74,-0.6597,0.0,0.0,0.0
1985-07-30,Southern,21.25,-0.2919,0.0,0.0,0.0
1985-07-31,Central,22.41,-0.491,0.0,0.0,0.0
1985-07-31,Northern,23.93,-0.4119,0.0,0.0,0.0
1985-07-31,Southern,22.82,0.0329,0.0,0.0,0.0
1985-08-01,Central,23.12,-0.5332,0.0,0.0,0.0
1985-08-01,Northern,23.99,-0.4094,0.0,0.0,0.0
1985-08-01,Southern,22.16,0.839,0.0,0.0,0.0
1985-08-02,Central,22.83,-0.6387,0.0,0.0,0.0
1985-08-02,Northern,23.9,-0.3913,0.0,0.0,0.0
1985-08-02,Southern,22.67,1.4239,0.0,0.0,0.0
1985-08-03,Central,22.8,-0.8281,0.0,0.0,0.0
1985-08-03,Northern,23.91,-0.4597,0.0,0.0,0.0
1985-08-03,Southern,22.36,1.1274,0.0,0.0,0.0
1985-08-04,Central,22.75,-0.8732,0.0,0.0,0.0
1985-08-04,Northern,24.23,-0.1416,0.0,0.0,0.0
1985-08-04,Southern,21.75,-0.1268,0.0,0.0,0.0
1985-08-05,Central,22.43,-0.7784,0.0,0.0,0.0
1985-08-05,Northern,23.85,-0.431,0.0,0.0,0.0
1985-08-05,Southern,21.79,-0.4929,0.0,0.0,0.0
1985-08-06,Central,22.71,-0.9503,0.0,0.0,0.0
1985-08-06,Northern,23.51,-0.8242,0.0,0.0,0.0
1985-08-06,Southern,21.49,-0.3839,0.0,0.0,0.0
1985-08-07,Central,22.14,-0.9516,0.0,0.0,0.0
1985-08-07,Northern,23.31,-1.0048,0.0,0.0,0.0
1985-08-07,Southern,21.82,-0.0132,0.0,0.0,0.0
1985-08-08,Central,22.13,-0.9306,0.0,0.0,0.0
1985-08-08,Northern,23.19,-0.9552,0.0,0.0,0.0
1985-08-08,Southern,21.9,-0.7619,0.0,0.0,0.0
1985-08-09,Central,22.07,-0.8284,0.0,0.0,0.0
1985-08-09,Northern,23.27,-1.0323,0.0,0.0,0.0
1985-08-09,Southern,20.99,-0.1423,0.0,0.0,0.0
1985-08-10,Central,22.35,-1.2816,0.0,0.0,0.0
1985-08-10,Northern,23.13,-1.1935,0.0,0.0,0.0
1985-08-10,Southern,21.1,-0.3268,0.0,0.0,0.0
1985-08-11,Central,22.78,-0.6481,0.0,0.0,0.0
1985-08-11,Northern,23.4,-0.7171,0.0,0.0,0.0
1985-08-11,Southern,21.26,0.2652,0.0,0.0,0.0
1985-08-12,Central,22.52,-0.9706,0.0,0.0,0.0
1985-08-12,Northern,23.63,-0.7171,0.0,0.0,0.0
1985-08-12,Southern,21.36,-0.2203,0.0,0.0,0.0
1985-08-13,Central,22.59,-0.5116,0.0,0.0,0.0
1985-08-13,Northern,23.68,-0.4742,0.0,0.0,0.0
1985-08-13,Southern,22.65,-0.0823,0.0,0.0,0.0
1985-08-14,Central,22.74,-0.2574,0.0,0.0,0.0
1985-08-14,Northern,23.83,-0.4181,0.0,0.0,0.0
1985-08-14,Southern,22.65,-0.0765,0.0,0.0,0.0
1985-08-15,Central,23.32,-0.33,0.0,0.0,0.0
1985-08-15,Northern,23.96,-0.19,0.0,0.0,0.0
1985-08-15,Southern,22.76,-0.03,0.0,0.0,0.0
1985-08-16,Central,23.15,-0.1468,0.0,0.0,0.0
1985-08-16,Northern,24.22,0.3677,0.0,0.0,0.0
1985-08-16,Southern,22.89,0.1229,0.0,0.0,0.0
1985-08-17,Central,23.36,-0.0216,0.0,0.0,0.0
1985-08-17,Northern,24.29,0.1458,0.0,0.0,0.0
1985-08-17,Southern,22.88,-0.0071,0.0,0.0,0.0
1985-08-18,Central,23.28,-0.1774,0.0,0.0,0.0
1985-08-18,Northern,24.19,-0.1735,0.0,0.0,0.0
1985-08-18,Southern,22.57,-0.3306,0.0,0.0,0.0
1985-08-19,Central,23.53,0.1064,0.0,0.0,0.0
1985-08-19,Northern,24.61,0.2816,0.0,0.0,0.0
1985-08-19,Southern,22.73,-0.2506,0.0,0.0,0.0
1985-08-20,Central,23.36,-0.0687,0.0,0.0,0.0
1985-08-20,Northern,24.31,0.1645,0.0,0.0,0.0
1985-08-20,Southern,22.48,-0.4326,0.0,0.0,0.0
1985-08-21,Central,23.11,-0.2587,0.0,0.0,0.0
1985-08-21,Northern,23.82,-0.3861,0.0,0.0,0.0
1985-08-21,Southern,22.38,-0.5287,0.0,0.0,0.0
1985-08-22,Central,22.96,-0.4797,0.0,0.0,0.0
1985-08-22,Northern,23.78,-0.5684,0.0,0.0,0.0
1985-08-22,Southern,22.28,-0.6274,0.0,0.0,0.0
1985-08-23,Central,23.41,-0.0871,0.0,0.0,0.0
1985-08-23,Northern,23.83,-0.2897,0.0,0.0,0.0
1985-08-23,Southern,22.73,-0.3913,0.0,0.0,0.0
1985-08-24,Central,23.43,0.5603,0.0,0.0,0.0
1985-08-24,Northern,23.86,-0.3868,0.0,0.0,0.0
1985-08-24,Southern,23.04,0.7994,0.0,0.0,0.0
1985-08-25,Central,23.21,0.4394,0.0,0.0,0.0
1985-08-25,Northern,23.51,-0.9645,0.0,0.0,0.0
1985-08-25,Southern,23.57,0.6616,0.0,0.0,0.0
1985-08-26,Central,23.03,0.2613,0.0,0.0,0.0
1985-08-26,Northern,23.27,-0.8994,0.0,0.0,0.0
1985-08-26,Southern,23.06,0.7794,0.0,0.0,0.0
1985-08-27,Central,22.88,-0.0329,0.0,0.0,0.0
1985-08-27,Northern,23.27,-1.0,0.0,0.0,0.0
1985-08-27,Southern,23.22,0.4948,0.0,0.0,0.0
1985-08-28,Central,23.01,0.0794,0.0,0.0,0.0
1985-08-28,Northern,23.31,-1.0539,0.0,0.0,0.0
1985-08-28,Southern,23.39,0.4697,0.0,0.0,0.0
1985-08-29,Central,22.72,-0.5994,0.0,0.0,0.0
1985-08-29,Northern,23.31,-1.0403,0.0,0.0,0.0
1985-08-29,Southern,21.89,-0.3316,0.0,0.0,0.0
1985-08-30,Central,23.02,-0.8716,0.0,0.0,0.0
1985-08-30,Northern,23.62,-0.7752,0.0,0.0,0.0
1985-08-30,Southern,22.36,-0.6465,0.0,0.0,0.0
1985-08-31,Central,23.08,-0.4029,0.0,0.0,0.0
1985-08-31,Northern,24.01,-0.3948,0.0,0.0,0.0
1985-08-31,Southern,22.35,-0.6432,0.0,0.0,0.0
1985-09-01,Central,23.97,0.0855,0.0,0.0,0.0
1985-09-01,Northern,24.74,0.2613,0.0,0.0,0.0
1985-09-01,Southern,22.48,-0.4694,0.0,0.0,0.0
1985-09-02,Central,23.62,-0.1887,0.0,0.0,0.0
1985-09-02,Northern,24.5,0.0839,0.0,0.0,0.0
1985-09-02,Southern,22.93,-0.5955,0.0,0.0,0.0
1985-09-03,Central,23.46,-0.4287,0.0,0.0,0.0
1985-09-03,Northern,24.3,-0.3181,0.0,0.0,0.0
1985-09-03,Southern,22.56,-0.1787,0.0,0.0,0.0
1985-09-04,Central,23.1,-0.5755,0.0,0.0,0.0
1985-09-04,Northern,24.08,-0.509,0.0,0.0,0.0
1985-09-04,Southern,21.8,-0.0897,0.0,0.0,0.0
1985-09-05,Central,22.96,-0.7594,0.0,0.0,0.0
1985-09-05,Northern,24.0,-0.6158,0.0,0.0,0.0
1985-09-05,Southern,21.6,-0.1987,0.0,0.0,0.0
1985-09-06,Central,22.69,-0.7619,0.0,0.0,0.0
1985-09-06,Northern,24.09,-0.5961,0.0,0.0,0.0
1985-09-06,Southern,21.56,-0.0461,0.0,0.0,0.0
1985-09-07,Central,22.76,-0.7252,0.0,0.0,0.0
1985-09-07,Northern,24.01,-0.6758,0.0,0.0,0.0
1985-09-07,Southern,22.21,0.1623,0.0,0.0,0.0
1985-09-08,Central,22.88,-0.779,0.0,0.0,0.0
1985-09-08,Northern,24.01,-0.639,0.0,0.0,0.0
1985-09-08,Southern,21.94,0.1352,0.0,0.0,0.0
1985-09-09,Central,22.81,-0.6432,0.0,0.0,0.0
1985-09-09,Northern,24.03,-0.7648,0.0,0.0,0.0
1985-09-09,Southern,22.7,-0.2794,0.0,0.0,0.0
1985-09-10,Central,22.59,-0.9216,0.0,0.0,0.0
1985-09-10,Northern,23.49,-1.2332,0.0,0.0,0.0
1985-09-10,Southern,21.39,-0.1248,0.0,0.0,0.0
1985-09-11,Central,22.76,-0.8877,0.0,0.0,0.0
1985-09-11,Northern,23.63,-1.1416,0.0,0.0,0.0
1985-09-11,Southern,22.12,0.2435,0.0,0.0,0.0
1985-09-12,Central,22.9,-0.4787,0.0,0.0,0.0
1985-09-12,Northern,24.08,-0.7029,0.0,0.0,0.0
1985-09-12,Southern,22.11,0.4361,0.0,0.0,0.0
1985-09-13,Central,23.82,-0.3271,0.0,0.0,0.0
1985-09-13,Northern,24.45,0.0061,0.0,0.0,0.0
1985-09-13,Southern,23.06,-0.441,0.0,0.0,0.0
1985-09-14,Central,23.87,-0.1832,0.0,0.0,0.0
1985-09-14,Northern,24.51,-0.0216,0.0,0.0,0.0
1985-09-14,Southern,23.0,-0.1261,0.0,0.0,0.0
1985-09-15,Central,24.07,0.01,0.0,0.0,0.0
1985-09-15,Northern,24.74,0.0,0.0,0.0,0.0
1985-09-15,Southern,22.27,0.71,0.0,0.0,0.0
1985-09-16,Central,24.27,0.002,0.0,0.0,0.0
1985-09-16,Northern,24.62,0.0053,0.0,0.0,0.0
1985-09-16,Southern,21.98,0.3897,0.0,0.0,0.0
1985-09-17,Central,24.17,0.0287,0.0,0.0,0.0
1985-09-17,Northern,25.22,0.3273,0.0,0.0,0.0
1985-09-17,Southern,23.5,-0.246,0.0,0.0,0.0
1985-09-18,Central,24.24,-0.066,0.0,0.0,0.0
1985-09-18,Northern,24.92,0.015,0.0,0.0,0.0
1985-09-18,Southern,22.14,0.444,0.0,0.0,0.0
1985-09-19,Central,24.44,0.058,0.0,0.0,0.0
1985-09-19,Northern,24.96,0.148,0.0,0.0,0.0
1985-09-19,Southern,23.3,-0.03,0.0,0.0,0.0
1985-09-20,Central,24.23,-0.05,0.0,0.0,0.0
1985-09-20,Northern,24.89,0.075,0.0,0.0,0.0
1985-09-20,Southern,23.51,0.2267,0.0,0.0,0.0
1985-09-21,Central,23.81,-0.254,0.0,0.0,0.0
1985-09-21,Northern,24.54,-0.318,0.0,0.0,0.0
1985-09-21,Southern,23.3,0.018,0.0,0.0,0.0
1985-09-22,Central,24.09,-0.0343,0.0,0.0,0.0
1985-09-22,Northern,24.41,-0.4257,0.0,0.0,0.0
1985-09-22,Southern,23.55,0.01,0.0,0.0,0.0
1985-09-23,Central,24.17,0.1033,0.0,0.0,0.0
1985-09-23,Northern,24.67,-0.3187,0.0,0.0,0.0
1985-09-23,Southern,23.58,-0.0613,0.0,0.0,0.0
1985-09-24,Central,24.48,0.283,0.0,0.0,0.0
1985-09-24,Northern,24.63,-0.337,0.0,0.0,0.0
1985-09-24,Southern,23.9,0.187,0.0,0.0,0.0
1985-09-25,Central,24.32,0.1767,0.0,0.0,0.0
1985-09-25,Northern,24.8,-0.2533,0.0,0.0,0.0
1985-09-25,Southern,23.92,-0.05,0.0,0.0,0.0
1985-09-26,Central,24.49,0.1593,0.0,0.0,0.0
1985-09-26,Northern,26.03,0.899,0.0,0.0,0.0
1985-09-26,Southern,23.76,0.2463,0.0,0.0,0.0
1985-09-27,Central,24.56,0.012,0.0,0.0,0.0
1985-09-27,Northern,25.19,0.1,0.0,0.0,0.0
1985-09-27,Southern,22.73,0.2,0.0,0.0,0.0
1985-09-28,Central,23.98,-0.818,0.0,0.0,0.0
1985-09-28,Northern,24.7,-0.5257,0.0,0.0,0.0
1985-09-28,Southern,23.0,-0.6587,0.0,0.0,0.0
1985-09-29,Central,24.28,-0.3747,0.0,0.0,0.0
1985-09-29,Northern,24.87,-0.252,0.0,0.0,0.0
1985-09-29,Southern,23.39,-0.2547,0.0,0.0,0.0
1985-09-30,Central,23.88,-0.805,0.0,0.0,0.0
1985-09-30,Northern,24.8,-0.475,0.0,0.0,0.0
1985-09-30,Southern,23.04,-0.775,0.0,0.0,0.0
1985-10-01,Central,24.17,-0.4567,0.0,0.0,0.0
1985-10-01,Northern,24.57,-0.6527,0.0,0.0,0.0
1985-10-01,Southern,23.41,-0.6587,0.0,0.0,0.0
1985-10-02,Central,24.36,-0.6333,0.0,0.0,0.0
1985-10-02,Northern,24.57,-0.5593,0.0,0.0,0.0
1985-10-02,Southern,23.31,-0.4757,0.0,0.0,0.0
1985-10-03,Central,24.22,-0.536,0.0,0.0,0.0
1985-10-03,Northern,24.76,-0.61,0.0,0.0,0.0
1985-10-03,Southern,23.59,-0.37,0.0,0.0,0.0
1985-10-04,Central,24.16,-0.4213,0.0,0.0,0.0
1985-10-04,Northern,24.85,-0.4907,0.0,0.0,0.0
1985-10-04,Southern,23.14,0.349,0.0,0.0,0.0
1985-10-05,Central,23.96,-0.5033,0.0,0.0,0.0
1985-10-05,Northern,24.58,-0.6033,0.0,0.0,0.0
1985-10-05,Southern,23.53,-0.3467,0.0,0.0,0.0
1985-10-06,Central,23.91,-0.568,0.0,0.0,0.0
1985-10-06,Northern,24.53,-0.85,0.0,0.0,0.0
1985-10-06,Southern,22.98,0.203,0.0,0.0,0.0
1985-10-07,Central,23.5,-0.9287,0.0,0.0,0.0
1985-10-07,Northern,24.32,-1.1033,0.0,0.0,0.0
1985-10-07,Southern,22.63,0.0547,0.0,0.0,0.0
1985-10-08,Central,23.53,-0.9363,0.0,0.0,0.0
1985-10-08,Northern,24.38,-1.113,0.0,0.0,0.0
1985-10-08,Southern,22.62,0.0023,0.0,0.0,0.0
1985-10-09,Central,23.66,-0.986,0.0,0.0,0.0
1985-10-09,Northern,24.44,-1.04,0.0,0.0,0.0
1985-10-09,Southern,22.64,-0.008,0.0,0.0,0.0
1985-10-10,Central,24.44,-0.55,0.0,0.0,0.0
1985-10-10,Northern,25.16,-0.4017,0.0,0.0,0.0
1985-10-10,Southern,23.95,-0.3983,0.0,0.0,0.0
1985-10-11,Central,24.56,-0.1233,0.0,0.0,0.0
1985-10-11,Northern,25.54,-0.042,0.0,0.0,0.0
1985-10-11,Southern,24.07,-0.1087,0.0,0.0,0.0
1985-10-12,Central,25.18,0.087,0.0,0.0,0.0
1985-10-12,Northern,25.66,0.035,0.0,0.0,0.0
1985-10-12,Southern,24.26,0.041,0.0,0.0,0.0
1985-10-13,Central,25.06,0.1333,0.0,0.0,0.0
1985-10-13,Northern,25.59,-0.032,0.0,0.0,0.0
1985-10-13,Southern,24.25,-0.058,0.0,0.0,0.0
1985-10-14,Central,25.01,-0.1443,0.0,0.0,0.0
1985-10-14,Northern,25.63,-0.0993,0.0,0.0,0.0
1985-10-14,Southern,23.98,0.5223,0.0,0.0,0.0
1985-10-15,Central,24.97,0.03,0.0,0.0,0.0
1985-10-15,Northern,25.29,-0.38,0.0,0.0,0.0
1985-10-15,Southern,23.88,0.38,0.0,0.0,0.0
1985-10-16,Central,24.99,-0.0242,0.0,0.0,0.0
1985-10-16,Northern,25.58,-0.1929,0.0,0.0,0.0
1985-10-16,Southern,24.33,0.1668,0.0,0.0,0.0
1985-10-17,Central,25.16,0.4513,0.0,0.0,0.0
1985-10-17,Northern,25.78,-0.0265,0.0,0.0,0.0
1985-10-17,Southern,25.0,0.5281,0.0,0.0,0.0
